id,activePlayer,firstName,franchiseId,franchiseName,gameTypeId,gamesPlayed,lastName,playerId,positionCode,rookieGamesPlayed,seasons
32368,FALSE,Frank,5,Toronto Maple Leafs,2,41,Corrado,8476302,D,NA,2
32369,FALSE,Frank,17,Pittsburgh Penguins,2,7,Corrado,8476302,D,NA,2
32370,FALSE,Frank,20,Vancouver Canucks,2,28,Corrado,8476302,D,15,3
32371,FALSE,Rob,6,Boston Bruins,2,11,O'Gara,8476303,D,8,2
32372,FALSE,Rob,10,New York Rangers,2,22,O'Gara,8476303,D,22,1
32373,FALSE,David,5,Toronto Maple Leafs,2,5,Broll,8476304,L,5,1
32374,FALSE,Lukas,36,Columbus Blue Jackets,2,162,Sedlak,8476310,C,62,3
32375,TRUE,Josh,32,Anaheim Ducks,2,408,Manson,8476312,D,28,7
32376,FALSE,Chase,33,Florida Panthers,2,8,Balisy,8476322,C,8,1
32377,TRUE,Max,30,Ottawa Senators,2,71,McCormick,8476323,L,20,4
32378,TRUE,Josh,17,Pittsburgh Penguins,2,14,Archibald,8476326,R,10,3
32379,TRUE,Josh,28,Arizona Coyotes,2,107,Archibald,8476326,R,39,2
32380,TRUE,Travis,24,Washington Capitals,2,85,Boyd,8476329,C,53,3
32381,TRUE,Dylan,29,San Jose Sharks,2,133,DeMelo,8476331,D,45,3
32382,FALSE,Iiro,25,Edmonton Oilers,2,134,Pakarinen,8476336,R,63,4
32383,FALSE,Dominik,17,Pittsburgh Penguins,2,2,Uher,8476339,C,2,1
32384,TRUE,Tyler,24,Washington Capitals,2,5,Graovac,8476344,C,NA,1
32385,TRUE,Tyler,37,Minnesota Wild,2,57,Graovac,8476344,C,52,3
32386,TRUE,Johnny,21,Calgary Flames,2,520,Gaudreau,8476346,L,80,8
32387,FALSE,Michael,14,Los Angeles Kings,2,17,Mersch,8476352,L,17,1
32388,TRUE,Tobias,14,Los Angeles Kings,2,20,Rieder,8476356,L,NA,1
32389,TRUE,Tobias,28,Arizona Coyotes,2,292,Rieder,8476356,L,72,4
32390,FALSE,Brian,6,Boston Bruins,2,7,Ferlin,8476363,R,7,1
32391,FALSE,John,22,New York Islanders,2,10,Persson,8476367,L,10,1
32392,TRUE,Fredrik,30,Ottawa Senators,2,113,Claesson,8476368,D,33,3
32393,FALSE,Blake,23,New Jersey Devils,2,38,Pietila,8476370,L,10,4
32394,FALSE,Nick,37,Minnesota Wild,2,99,Seeler,8476372,D,71,3
32395,TRUE,Sean,6,Boston Bruins,2,270,Kuraly,8476374,C,75,5
32396,FALSE,Darren,1,Montréal Canadiens,2,13,Dietz,8476379,D,13,1
32397,TRUE,Andrew,1,Montréal Canadiens,2,182,Shaw,8476381,R,NA,3
32398,TRUE,Andrew,11,Chicago Blackhawks,2,362,Shaw,8476381,R,37,7
32399,FALSE,Max,32,Anaheim Ducks,2,6,Friberg,8476384,R,5,2
32400,FALSE,Shane,22,New York Islanders,2,84,Prince,8476386,L,20,3
32401,FALSE,Shane,30,Ottawa Senators,2,44,Prince,8476386,L,42,2
32402,FALSE,Andrey,20,Vancouver Canucks,2,13,Pedan,8476388,D,13,1
32403,TRUE,Vincent,33,Florida Panthers,2,420,Trocheck,8476389,C,50,7
32404,TRUE,Joseph,20,Vancouver Canucks,2,10,Cramarossa,8476390,C,10,1
32405,TRUE,Joseph,32,Anaheim Ducks,2,49,Cramarossa,8476390,C,49,1
32406,TRUE,T.J.,36,Columbus Blue Jackets,2,3,Tynan,8476391,C,3,1
32407,TRUE,Adam,35,Winnipeg Jets,2,460,Lowry,8476392,C,80,7
32408,TRUE,Nick,16,Philadelphia Flyers,2,107,Cousins,8476393,C,36,3
32409,TRUE,Nick,28,Arizona Coyotes,2,152,Cousins,8476393,C,NA,2
32410,FALSE,Michael,11,Chicago Blackhawks,2,1,Paliotta,8476394,D,1,1
32411,FALSE,Michael,36,Columbus Blue Jackets,2,1,Paliotta,8476394,D,1,1
32412,TRUE,Steven,10,New York Rangers,2,18,Fogarty,8476396,C,10,3
32413,FALSE,Keegan,25,Edmonton Oilers,2,2,Lowe,8476397,D,2,1
32414,FALSE,Keegan,26,Carolina Hurricanes,2,2,Lowe,8476397,D,2,1
32415,TRUE,Blake,23,New Jersey Devils,2,237,Coleman,8476399,C,79,4
32416,TRUE,Logan,1,Montréal Canadiens,2,30,Shaw,8476400,R,NA,1
32417,TRUE,Logan,32,Anaheim Ducks,2,97,Shaw,8476400,R,NA,2
32418,TRUE,Logan,33,Florida Panthers,2,53,Shaw,8476400,R,53,1
32419,FALSE,Daniel,10,New York Rangers,2,1,Catenacci,8476401,C,1,1
32420,FALSE,Daniel,19,Buffalo Sabres,2,11,Catenacci,8476401,C,11,1
32421,FALSE,Klas,11,Chicago Blackhawks,2,4,Dahlbeck,8476403,D,4,1
32422,FALSE,Klas,26,Carolina Hurricanes,2,76,Dahlbeck,8476403,D,NA,2
32423,FALSE,Klas,28,Arizona Coyotes,2,90,Dahlbeck,8476403,D,71,2
32424,TRUE,Andy,14,Los Angeles Kings,2,159,Andreoff,8476404,C,60,4
32425,FALSE,Nicholas,14,Los Angeles Kings,2,221,Shore,8476406,C,34,4
32426,FALSE,Nicholas,21,Calgary Flames,2,9,Shore,8476406,C,NA,1
32427,FALSE,Nicholas,30,Ottawa Senators,2,6,Shore,8476406,C,NA,1
32428,TRUE,Andy,32,Anaheim Ducks,2,46,Welinski,8476407,D,26,3
32429,TRUE,Alan,22,New York Islanders,2,84,Quine,8476409,C,61,3
32430,TRUE,Josh,5,Toronto Maple Leafs,2,84,Leivo,8476410,L,9,6
32431,FALSE,Jonathan,33,Florida Panthers,2,1,Racine,8476411,D,1,1
32432,FALSE,Alexandre,20,Vancouver Canucks,2,9,Grenier,8476414,R,6,2
32433,TRUE,Kyle,33,Florida Panthers,2,33,Rau,8476415,C,24,2
32434,TRUE,Kyle,37,Minnesota Wild,2,23,Rau,8476415,C,NA,3
32435,FALSE,Dillon,25,Edmonton Oilers,2,3,Simpson,8476416,D,3,1
32436,FALSE,Robbie,12,Detroit Red Wings,2,19,Russo,8476418,D,19,1
32437,TRUE,Jean-Gabriel,30,Ottawa Senators,2,428,Pageau,8476419,C,28,8
32438,TRUE,Mike,1,Montréal Canadiens,2,90,Reilly,8476422,D,NA,3
32439,TRUE,Mike,37,Minnesota Wild,2,84,Reilly,8476422,D,29,3
32440,FALSE,Reid,20,Vancouver Canucks,2,48,Boucher,8476423,C,NA,3
32441,FALSE,Reid,23,New Jersey Devils,2,82,Boucher,8476423,C,23,4
32442,FALSE,Reid,34,Nashville Predators,2,3,Boucher,8476423,C,NA,1
32443,FALSE,Joseph,20,Vancouver Canucks,2,13,LaBate,8476425,C,13,1
32444,FALSE,David,25,Edmonton Oilers,2,4,Musil,8476426,D,4,1
32445,FALSE,Ty,18,St. Louis Blues,2,30,Rattie,8476427,R,13,4
32446,FALSE,Ty,25,Edmonton Oilers,2,64,Rattie,8476427,R,NA,2
32447,FALSE,Ty,26,Carolina Hurricanes,2,5,Rattie,8476427,R,NA,1
32448,TRUE,Rocco,27,Colorado Avalanche,2,10,Grimaldi,8476428,R,NA,2
32449,TRUE,Rocco,33,Florida Panthers,2,27,Grimaldi,8476428,R,20,2
32450,TRUE,Scott,22,New York Islanders,2,285,Mayfield,8476429,D,25,7
32451,TRUE,Tomas,11,Chicago Blackhawks,2,42,Jurco,8476430,R,NA,2
32452,TRUE,Tomas,12,Detroit Red Wings,2,159,Jurco,8476430,R,36,4
32453,TRUE,Adam,10,New York Rangers,2,31,Clendening,8476431,D,NA,1
32454,TRUE,Adam,11,Chicago Blackhawks,2,4,Clendening,8476431,D,4,1
32455,TRUE,Adam,17,Pittsburgh Penguins,2,9,Clendening,8476431,D,9,1
32456,TRUE,Adam,20,Vancouver Canucks,2,17,Clendening,8476431,D,17,1
32457,TRUE,Adam,25,Edmonton Oilers,2,20,Clendening,8476431,D,20,1
32458,TRUE,Adam,28,Arizona Coyotes,2,5,Clendening,8476431,D,NA,1
32459,TRUE,Boone,36,Columbus Blue Jackets,2,530,Jenner,8476432,C,72,8
32460,FALSE,Alex,6,Boston Bruins,2,9,Khokhlachev,8476435,C,5,3
32461,FALSE,Dmitrij,18,St. Louis Blues,2,266,Jaskin,8476436,R,54,6
32462,TRUE,Victor,26,Carolina Hurricanes,2,339,Rask,8476437,C,80,5
32463,TRUE,Brandon,11,Chicago Blackhawks,2,428,Saad,8476438,L,46,7
32464,TRUE,Brandon,36,Columbus Blue Jackets,2,160,Saad,8476438,L,NA,2
32465,TRUE,Brett,15,Dallas Stars,2,241,Ritchie,8476439,R,31,5
32466,FALSE,Markus,20,Vancouver Canucks,2,215,Granlund,8476440,C,NA,4
32467,FALSE,Markus,21,Calgary Flames,2,86,Granlund,8476440,C,48,3
32468,TRUE,Joel,18,St. Louis Blues,2,269,Edmundson,8476441,D,67,4
32469,TRUE,Matt,27,Colorado Avalanche,2,251,Nieto,8476442,L,NA,4
32470,TRUE,Matt,29,San Jose Sharks,2,249,Nieto,8476442,L,66,5
32471,TRUE,Xavier,12,Detroit Red Wings,2,141,Ouellet,8476443,D,66,5
32472,FALSE,Johan,22,New York Islanders,2,11,Sundstrom,8476445,C,11,1
32473,TRUE,Miikka,34,Nashville Predators,2,167,Salomaki,8476447,R,61,6
32474,TRUE,William,32,Anaheim Ducks,2,18,Karlsson,8476448,C,18,1
32475,TRUE,William,36,Columbus Blue Jackets,2,165,Karlsson,8476448,C,81,3
32476,TRUE,Scott,5,Toronto Maple Leafs,2,15,Harrington,8476449,D,15,1
32477,TRUE,Scott,17,Pittsburgh Penguins,2,10,Harrington,8476449,D,10,1
32478,TRUE,Scott,36,Columbus Blue Jackets,2,178,Harrington,8476449,D,NA,5
32479,FALSE,Ryan,10,New York Rangers,2,16,Sproul,8476450,D,NA,1
32480,FALSE,Ryan,12,Detroit Red Wings,2,28,Sproul,8476450,D,27,2
32481,FALSE,Lucas,1,Montréal Canadiens,2,12,Lessio,8476451,L,NA,1
32482,FALSE,Lucas,28,Arizona Coyotes,2,29,Lessio,8476451,L,26,2
32483,TRUE,Tyler,21,Calgary Flames,2,30,Wotherspoon,8476452,D,14,4
32484,TRUE,Nikita,31,Tampa Bay Lightning,2,515,Kucherov,8476453,R,52,7
32485,TRUE,Ryan,25,Edmonton Oilers,2,656,Nugent-Hopkins,8476454,C,62,10
32486,TRUE,Gabriel,27,Colorado Avalanche,2,687,Landeskog,8476455,L,82,10
32487,TRUE,Jonathan,33,Florida Panthers,2,591,Huberdeau,8476456,L,48,9
32488,TRUE,Adam,23,New Jersey Devils,2,274,Larsson,8476457,D,65,5
32489,TRUE,Adam,25,Edmonton Oilers,2,329,Larsson,8476457,D,NA,5
32490,TRUE,Ryan,22,New York Islanders,2,258,Strome,8476458,C,37,4
32491,TRUE,Ryan,25,Edmonton Oilers,2,100,Strome,8476458,C,NA,2
32492,TRUE,Mika,10,New York Rangers,2,323,Zibanejad,8476459,C,NA,5
32493,TRUE,Mika,30,Ottawa Senators,2,281,Zibanejad,8476459,C,42,5
32494,TRUE,Mark,35,Winnipeg Jets,2,575,Scheifele,8476460,C,63,10
32495,TRUE,Sean,16,Philadelphia Flyers,2,692,Couturier,8476461,C,77,10
32496,TRUE,Dougie,6,Boston Bruins,2,178,Hamilton,8476462,D,42,3
32497,TRUE,Dougie,21,Calgary Flames,2,245,Hamilton,8476462,D,NA,3
32498,TRUE,Jonas,37,Minnesota Wild,2,608,Brodin,8476463,D,45,9
32499,FALSE,Duncan,27,Colorado Avalanche,2,20,Siemens,8476464,D,16,3
32500,FALSE,Ryan,26,Carolina Hurricanes,2,151,Murphy,8476465,D,48,5
32501,FALSE,Ryan,37,Minnesota Wild,2,23,Murphy,8476465,D,NA,2
32502,TRUE,Sven,20,Vancouver Canucks,2,225,Baertschi,8476466,L,NA,6
32503,TRUE,Sven,21,Calgary Flames,2,66,Baertschi,8476466,L,26,4
32504,TRUE,Jamie,15,Dallas Stars,2,286,Oleksiak,8476467,D,16,9
32505,TRUE,Jamie,17,Pittsburgh Penguins,2,83,Oleksiak,8476467,D,NA,2
32506,TRUE,J.T.,10,New York Rangers,2,341,Miller,8476468,C,26,6
32507,TRUE,J.T.,31,Tampa Bay Lightning,2,94,Miller,8476468,C,NA,2
32508,TRUE,Joel,19,Buffalo Sabres,2,1,Armia,8476469,R,1,1
32509,TRUE,Joel,35,Winnipeg Jets,2,179,Armia,8476469,R,43,3
32510,TRUE,Nathan,1,Montréal Canadiens,2,225,Beaulieu,8476470,D,17,5
32511,TRUE,Nathan,19,Buffalo Sabres,2,89,Beaulieu,8476470,D,NA,2
32512,FALSE,Mark,11,Chicago Blackhawks,2,1,McNeill,8476471,C,1,1
32513,FALSE,Mark,15,Dallas Stars,2,1,McNeill,8476471,C,1,1
32514,TRUE,Oscar,25,Edmonton Oilers,2,378,Klefbom,8476472,D,60,7
32515,TRUE,Connor,11,Chicago Blackhawks,2,236,Murphy,8476473,D,NA,4
32516,TRUE,Connor,28,Arizona Coyotes,2,258,Murphy,8476473,D,30,4
32517,TRUE,Stefan,23,New Jersey Devils,2,145,Noesen,8476474,R,32,3
32518,TRUE,Stefan,32,Anaheim Ducks,2,14,Noesen,8476474,R,12,3
32519,FALSE,Joe,1,Montréal Canadiens,2,38,Morrow,8476476,D,NA,1
32520,FALSE,Joe,6,Boston Bruins,2,65,Morrow,8476476,D,33,3
32521,FALSE,Joe,35,Winnipeg Jets,2,59,Morrow,8476476,D,NA,2
32522,FALSE,Matt,10,New York Rangers,2,27,Puempel,8476477,L,NA,1
32523,FALSE,Matt,30,Ottawa Senators,2,52,Puempel,8476477,L,26,3
32524,FALSE,Stuart,5,Toronto Maple Leafs,2,12,Percy,8476478,D,9,2
32525,TRUE,Phillip,1,Montréal Canadiens,2,360,Danault,8476479,C,21,6
32526,TRUE,Phillip,11,Chicago Blackhawks,2,32,Danault,8476479,C,30,2
32527,TRUE,Vladislav,10,New York Rangers,2,99,Namestnikov,8476480,C,NA,3
32528,TRUE,Vladislav,31,Tampa Bay Lightning,2,263,Namestnikov,8476480,C,43,5
32529,FALSE,Nicklas,10,New York Rangers,2,7,Jensen,8476482,R,7,1
32530,FALSE,Nicklas,20,Vancouver Canucks,2,24,Jensen,8476482,R,17,3
32531,TRUE,Rickard,32,Anaheim Ducks,2,499,Rakell,8476483,L,71,9
32532,TRUE,Seth,5,Toronto Maple Leafs,2,3,Griffith,8476495,C,NA,1
32533,TRUE,Seth,6,Boston Bruins,2,34,Griffith,8476495,C,30,2
32534,TRUE,Seth,19,Buffalo Sabres,2,21,Griffith,8476495,C,NA,1
32535,TRUE,Seth,33,Florida Panthers,2,21,Griffith,8476495,C,NA,1
32536,TRUE,Turner,21,Calgary Flames,2,1,Elson,8476505,C,1,1
32537,FALSE,Samuel,27,Colorado Avalanche,2,1,Henley,8476511,C,1,1
32538,FALSE,Adam,17,Pittsburgh Penguins,2,2,Payerl,8476522,C,2,1
32539,TRUE,Colin,6,Boston Bruins,2,103,Miller,8476525,D,42,2
32540,FALSE,Ben,23,New Jersey Devils,2,3,Thomson,8476526,L,3,1
32541,FALSE,Colin,27,Colorado Avalanche,2,1,Smith,8476536,C,1,1
32542,TRUE,Jonathan,31,Tampa Bay Lightning,2,47,Marchessault,8476539,C,45,2
32543,TRUE,Jonathan,33,Florida Panthers,2,75,Marchessault,8476539,C,NA,1
32544,TRUE,Jonathan,36,Columbus Blue Jackets,2,2,Marchessault,8476539,C,2,1
32545,TRUE,Kurtis,37,Minnesota Wild,2,16,Gabriel,8476545,R,13,2
32546,FALSE,Daniil,29,San Jose Sharks,2,5,Tarasov,8476549,R,5,1
32547,FALSE,Zack,37,Minnesota Wild,2,34,Mitchell,8476619,R,23,2
32548,TRUE,Barclay,29,San Jose Sharks,2,268,Goodrow,8476624,C,60,6
32549,FALSE,Mike,22,New York Islanders,2,20,Halmo,8476765,L,20,1
32550,FALSE,Cole,19,Buffalo Sabres,2,6,Schneider,8476766,L,2,2
32551,FALSE,Bobby,1,Montréal Canadiens,2,3,Farnham,8476769,R,NA,1
32552,FALSE,Bobby,17,Pittsburgh Penguins,2,14,Farnham,8476769,R,11,2
32553,FALSE,Bobby,23,New Jersey Devils,2,50,Farnham,8476769,R,NA,1
32554,FALSE,Brian,23,New Jersey Devils,2,22,O'Neill,8476772,R,NA,1
32555,TRUE,Brad,18,St. Louis Blues,2,9,Hunt,8476779,D,NA,1
32556,TRUE,Brad,25,Edmonton Oilers,2,21,Hunt,8476779,D,3,3
32557,TRUE,Brad,34,Nashville Predators,2,3,Hunt,8476779,D,NA,1
32558,TRUE,Torey,6,Boston Bruins,2,523,Krug,8476792,D,79,9
32559,FALSE,Karl,23,New Jersey Devils,2,11,Stollery,8476798,D,NA,1
32560,FALSE,Karl,27,Colorado Avalanche,2,7,Stollery,8476798,D,2,2
32561,FALSE,Karl,29,San Jose Sharks,2,5,Stollery,8476798,D,NA,1
32562,TRUE,Cameron,24,Washington Capitals,2,6,Schilling,8476799,D,4,3
32563,FALSE,Spencer,5,Toronto Maple Leafs,2,1,Abbott,8476805,L,1,1
32564,FALSE,Spencer,11,Chicago Blackhawks,2,1,Abbott,8476805,L,NA,1
32565,FALSE,JT,31,Tampa Bay Lightning,2,286,Brown,8476806,R,63,6
32566,FALSE,JT,32,Anaheim Ducks,2,23,Brown,8476806,R,NA,1
32567,TRUE,Matt,19,Buffalo Sabres,2,19,Tennyson,8476807,D,NA,2
32568,TRUE,Matt,26,Carolina Hurricanes,2,45,Tennyson,8476807,D,NA,1
32569,TRUE,Matt,29,San Jose Sharks,2,60,Tennyson,8476807,D,27,3
32570,FALSE,Brian,1,Montréal Canadiens,2,116,Flynn,8476808,C,NA,3
32571,FALSE,Brian,19,Buffalo Sabres,2,159,Flynn,8476808,C,26,3
32572,FALSE,Jeremy,18,St. Louis Blues,2,2,Welsh,8476819,C,NA,1
32573,FALSE,Jeremy,20,Vancouver Canucks,2,19,Welsh,8476819,C,19,1
32574,FALSE,Jeremy,26,Carolina Hurricanes,2,6,Welsh,8476819,C,5,2
32575,TRUE,Luke,12,Detroit Red Wings,2,554,Glendening,8476822,C,56,8
32576,TRUE,Yanni,31,Tampa Bay Lightning,2,310,Gourde,8476826,C,82,6
32577,FALSE,Chad,21,Calgary Flames,2,10,Billins,8476827,D,10,1
32578,FALSE,Roman,21,Calgary Flames,2,39,Cervenka,8476834,C,NA,1
32579,FALSE,Daniel,34,Nashville Predators,2,8,Bang,8476835,L,8,1
32580,FALSE,Harri,23,New Jersey Devils,2,4,Pesonen,8476849,C,4,1
32581,TRUE,Ryan,36,Columbus Blue Jackets,2,347,Murray,8476850,D,66,7
32582,TRUE,Alex,1,Montréal Canadiens,2,418,Galchenyuk,8476851,C,48,6
32583,FALSE,Griffin,22,New York Islanders,2,8,Reinhart,8476852,D,8,1
32584,FALSE,Griffin,25,Edmonton Oilers,2,29,Reinhart,8476852,D,29,1
32585,TRUE,Morgan,5,Toronto Maple Leafs,2,572,Rielly,8476853,D,73,8
32586,TRUE,Hampus,32,Anaheim Ducks,2,521,Lindholm,8476854,D,78,8
32587,FALSE,Nail,18,St. Louis Blues,2,40,Yakupov,8476855,R,NA,1
32588,FALSE,Nail,25,Edmonton Oilers,2,252,Yakupov,8476855,R,48,4
32589,FALSE,Nail,27,Colorado Avalanche,2,58,Yakupov,8476855,R,NA,1
32590,TRUE,Matt,37,Minnesota Wild,2,462,Dumba,8476856,D,58,8
32591,FALSE,Pontus,25,Edmonton Oilers,2,16,Aberg,8476857,L,16,1
32592,FALSE,Pontus,34,Nashville Predators,2,52,Aberg,8476857,L,37,2
32593,TRUE,Phillip,26,Carolina Hurricanes,2,147,Di Giuseppe,8476858,L,41,4
32594,FALSE,Nicolas,32,Anaheim Ducks,2,3,Kerdiles,8476866,L,2,2
32595,FALSE,Brendan,20,Vancouver Canucks,2,117,Gaunce,8476867,C,57,4
32596,FALSE,Henrik,28,Arizona Coyotes,2,3,Samuelsson,8476868,C,3,1
32597,TRUE,Brady,10,New York Rangers,2,307,Skjei,8476869,D,80,5
32598,TRUE,Stefan,1,Montréal Canadiens,2,12,Matteau,8476870,C,NA,1
32599,TRUE,Stefan,23,New Jersey Devils,2,44,Matteau,8476870,C,17,3
32600,TRUE,Tanner,14,Los Angeles Kings,2,325,Pearson,8476871,L,42,6
32601,TRUE,Scott,16,Philadelphia Flyers,2,374,Laughton,8476872,C,31,8
32602,TRUE,Mark,21,Calgary Flames,2,208,Jankowski,8476873,C,72,4
32603,TRUE,Olli,17,Pittsburgh Penguins,2,362,Maatta,8476874,D,78,6
32604,TRUE,Mike,33,Florida Panthers,2,299,Matheson,8476875,D,81,5
32605,FALSE,Jordan,18,St. Louis Blues,2,42,Schmaltz,8476877,D,13,3
32606,TRUE,Zemgus,19,Buffalo Sabres,2,489,Girgensons,8476878,L,70,7
32607,TRUE,Cody,30,Ottawa Senators,2,440,Ceci,8476879,D,49,6
32608,TRUE,Tom,24,Washington Capitals,2,569,Wilson,8476880,R,82,8
32609,TRUE,Tomas,29,San Jose Sharks,2,503,Hertl,8476881,C,37,8
32610,TRUE,Teuvo,11,Chicago Blackhawks,2,115,Teravainen,8476882,L,34,3
32611,TRUE,Teuvo,26,Carolina Hurricanes,2,334,Teravainen,8476882,L,NA,5
32612,TRUE,Derrick,17,Pittsburgh Penguins,2,67,Pouliot,8476884,D,34,3
32613,TRUE,Derrick,20,Vancouver Canucks,2,133,Pouliot,8476884,D,NA,2
32614,TRUE,Jacob,35,Winnipeg Jets,2,408,Trouba,8476885,D,65,6
32615,TRUE,Slater,31,Tampa Bay Lightning,2,85,Koekkoek,8476886,D,29,5
32616,TRUE,Mikhail,19,Buffalo Sabres,2,68,Grigorenko,8476888,C,25,3
32617,TRUE,Mikhail,27,Colorado Avalanche,2,149,Grigorenko,8476888,C,NA,2
32618,TRUE,Radek,15,Dallas Stars,2,406,Faksa,8476889,C,45,6
32619,FALSE,Patrick,21,Calgary Flames,2,1,Sieloff,8476890,D,1,1
32620,FALSE,Patrick,30,Ottawa Senators,2,1,Sieloff,8476890,D,1,1
32621,TRUE,Matt,6,Boston Bruins,2,234,Grzelcyk,8476891,D,61,5
32622,TRUE,Colton,18,St. Louis Blues,2,418,Parayko,8476892,D,79,6
32623,FALSE,Brendan,5,Toronto Maple Leafs,2,6,Leipsic,8476894,L,6,1
32624,FALSE,Brendan,20,Vancouver Canucks,2,31,Leipsic,8476894,L,14,2
32625,TRUE,Oskar,17,Pittsburgh Penguins,2,28,Sundqvist,8476897,C,18,2
32626,TRUE,Oskar,18,St. Louis Blues,2,201,Sundqvist,8476897,C,NA,4
32627,TRUE,Esa,15,Dallas Stars,2,364,Lindell,8476902,D,73,6
32628,TRUE,Chandler,24,Washington Capitals,2,168,Stephenson,8476905,C,67,5
32629,TRUE,Shayne,16,Philadelphia Flyers,2,381,Gostisbehere,8476906,D,64,7
32630,FALSE,Scott,35,Winnipeg Jets,2,8,Kosmachuk,8476910,R,8,1
32631,FALSE,Tanner,31,Tampa Bay Lightning,2,3,Richard,8476911,C,3,1
32632,TRUE,Devin,15,Dallas Stars,2,209,Shore,8476913,C,82,4
32633,TRUE,Jujhar,25,Edmonton Oilers,2,258,Khaira,8476915,L,15,6
32634,TRUE,Adam,22,New York Islanders,2,303,Pelech,8476917,D,44,6
32635,TRUE,Jimmy,10,New York Rangers,2,240,Vesey,8476918,L,80,3
32636,TRUE,Chris,29,San Jose Sharks,2,284,Tierney,8476919,C,43,4
32637,TRUE,Jordan,28,Arizona Coyotes,2,247,Martinook,8476921,L,81,4
32638,TRUE,Boo,10,New York Rangers,2,76,Nieves,8476922,C,28,4
32639,TRUE,Damon,23,New Jersey Devils,2,486,Severson,8476923,D,51,7
32640,TRUE,Martin,12,Detroit Red Wings,2,98,Frk,8476924,R,68,2
32641,TRUE,Martin,26,Carolina Hurricanes,2,2,Frk,8476924,R,2,1
32642,TRUE,Colton,34,Nashville Predators,2,376,Sissons,8476925,C,34,7
32643,TRUE,Jake,19,Buffalo Sabres,2,353,McCabe,8476931,D,77,8
32644,TRUE,Brock,26,Carolina Hurricanes,2,345,McGinn,8476934,L,57,6
32645,TRUE,Connor,5,Toronto Maple Leafs,2,130,Carrick,8476941,D,NA,3
32646,TRUE,Connor,24,Washington Capitals,2,37,Carrick,8476941,D,34,2
32647,FALSE,Brendan,26,Carolina Hurricanes,2,7,Woods,8476944,L,5,2
32648,FALSE,Charles,1,Montréal Canadiens,2,125,Hudon,8476948,L,72,5
32649,TRUE,Dominic,27,Colorado Avalanche,2,39,Toninato,8476952,C,37,2
32650,TRUE,Trevor,26,Carolina Hurricanes,2,4,Carrick,8476953,D,2,3
32651,FALSE,Taylor,16,Philadelphia Flyers,2,55,Leier,8476955,L,10,3
32652,TRUE,Jaccob,26,Carolina Hurricanes,2,429,Slavin,8476958,D,63,6
32653,TRUE,Andreas,12,Detroit Red Wings,2,294,Athanasiou,8476960,C,37,5
32654,TRUE,Gemel,15,Dallas Stars,2,77,Smith,8476966,C,46,3
32655,TRUE,Brett,21,Calgary Flames,2,101,Kulak,8476967,D,21,4
32656,FALSE,Kevin,32,Anaheim Ducks,2,28,Roy,8476971,C,25,2
32657,TRUE,Cedric,31,Tampa Bay Lightning,2,377,Paquette,8476975,C,64,7
32658,TRUE,Erik,11,Chicago Blackhawks,2,214,Gustafsson,8476979,D,41,4
32659,TRUE,Josh,36,Columbus Blue Jackets,2,267,Anderson,8476981,R,12,6
32660,TRUE,Danny,19,Buffalo Sabres,2,3,O'Regan,8476982,C,2,2
32661,TRUE,Danny,29,San Jose Sharks,2,22,O'Regan,8476982,C,19,2
32662,TRUE,Paul,14,Los Angeles Kings,2,69,LaDue,8476983,D,22,4
32663,TRUE,Matt,25,Edmonton Oilers,2,248,Benning,8476988,D,62,4
32664,FALSE,Petteri,18,St. Louis Blues,2,40,Lindbohm,8476989,D,23,3
32665,TRUE,Vinnie,11,Chicago Blackhawks,2,123,Hinostroza,8476994,L,49,4
32666,TRUE,Riley,24,Washington Capitals,2,3,Barber,8477003,R,3,1
32667,FALSE,Christoph,37,Minnesota Wild,2,9,Bertschy,8477006,C,5,3
32668,FALSE,Jake,31,Tampa Bay Lightning,2,83,Dotchin,8477009,D,35,2
32669,TRUE,Joseph,23,New Jersey Devils,2,68,Blandisi,8477010,C,41,2
32670,TRUE,Joseph,32,Anaheim Ducks,2,6,Blandisi,8477010,C,NA,2
32671,TRUE,Connor,5,Toronto Maple Leafs,2,253,Brown,8477015,R,82,4
32672,TRUE,Ben,20,Vancouver Canucks,2,276,Hutton,8477018,D,75,4
32673,TRUE,Alexander,27,Colorado Avalanche,2,157,Kerfoot,8477021,C,79,2
32674,FALSE,Viktor,5,Toronto Maple Leafs,2,4,Loov,8477033,D,4,1
32675,FALSE,Jaycob,32,Anaheim Ducks,2,43,Megna,8477034,D,28,3
32676,FALSE,Brady,19,Buffalo Sabres,2,5,Austin,8477041,D,5,1
32677,TRUE,Christian,24,Washington Capitals,2,110,Djoos,8477043,D,63,3
32678,TRUE,Joakim,29,San Jose Sharks,2,106,Ryan,8477046,D,62,2
32679,FALSE,Damien,12,Detroit Red Wings,2,44,Brunner,8477059,R,NA,1
32680,FALSE,Damien,23,New Jersey Devils,2,77,Brunner,8477059,R,NA,2
32681,TRUE,Liam,24,Washington Capitals,2,17,O'Brien,8477070,C,13,3
32682,TRUE,Kurtis,14,Los Angeles Kings,2,118,MacDermid,8477073,D,34,4
32683,FALSE,JC,35,Winnipeg Jets,2,9,Lipon,8477076,R,9,1
32684,FALSE,Dmitry,31,Tampa Bay Lightning,2,3,Korobov,8477082,D,3,1
32685,TRUE,Ashton,20,Vancouver Canucks,2,23,Sautner,8477085,D,17,3
